Value,Datetime,TimeNum,AM,PM,Week of Month,Week of Year,Day of Week,Day of Month,quarter,isWorkingTime
41620.81,2020-01-16 17:00:00,61200,0,1,3,3,4,16,1,1
41817.88,2020-01-16 18:00:00,64800,0,1,3,3,4,16,1,0
40789.34,2020-01-16 19:00:00,68400,0,1,3,3,4,16,1,0
39611.56,2020-01-16 20:00:00,72000,0,1,3,3,4,16,1,0
38564.08,2020-01-16 21:00:00,75600,0,1,3,3,4,16,1,0
37574.57,2020-01-16 22:00:00,79200,0,1,3,3,4,16,1,0
36048.75,2020-01-16 23:00:00,82800,0,1,3,3,4,16,1,0
33692.04,2020-01-17 00:00:00,0,1,0,3,3,5,17,1,0
31629.19,2020-01-17 01:00:00,3600,1,0,3,3,5,17,1,0
30454.1,2020-01-17 02:00:00,7200,1,0,3,3,5,17,1,0
29612.44,2020-01-17 03:00:00,10800,1,0,3,3,5,17,1,0
29564.93,2020-01-17 04:00:00,14400,1,0,3,3,5,17,1,0
29816.98,2020-01-17 05:00:00,18000,1,0,3,3,5,17,1,0
31008.76,2020-01-17 06:00:00,21600,1,0,3,3,5,17,1,0
33453.37,2020-01-17 07:00:00,25200,1,0,3,3,5,17,1,0
38475.65,2020-01-17 08:00:00,28800,1,0,3,3,5,17,1,0
41094.6,2020-01-17 09:00:00,32400,1,0,3,3,5,17,1,1
41241.09,2020-01-17 10:00:00,36000,1,0,3,3,5,17,1,1
41811.97,2020-01-17 11:00:00,39600,1,0,3,3,5,17,1,1
40153.91,2020-01-17 12:00:00,43200,0,1,3,3,5,17,1,1
38777.02,2020-01-17 13:00:00,46800,0,1,3,3,5,17,1,1
40375.62,2020-01-17 14:00:00,50400,0,1,3,3,5,17,1,1
40590.75,2020-01-17 15:00:00,54000,0,1,3,3,5,17,1,1
41049.46,2020-01-17 16:00:00,57600,0,1,3,3,5,17,1,1
41542.55,2020-01-17 17:00:00,61200,0,1,3,3,5,17,1,1
41332.75,2020-01-17 18:00:00,64800,0,1,3,3,5,17,1,0
40348.52,2020-01-17 19:00:00,68400,0,1,3,3,5,17,1,0
39224.94,2020-01-17 20:00:00,72000,0,1,3,3,5,17,1,0
38356.13,2020-01-17 21:00:00,75600,0,1,3,3,5,17,1,0
37216.77,2020-01-17 22:00:00,79200,0,1,3,3,5,17,1,0
35892.39,2020-01-17 23:00:00,82800,0,1,3,3,5,17,1,0
33636.83,2020-01-18 00:00:00,0,1,0,3,3,6,18,1,0
31919.06,2020-01-18 01:00:00,3600,1,0,3,3,6,18,1,0
30574.51,2020-01-18 02:00:00,7200,1,0,3,3,6,18,1,0
29621.34,2020-01-18 03:00:00,10800,1,0,3,3,6,18,1,0
29355.56,2020-01-18 04:00:00,14400,1,0,3,3,6,18,1,0
29385.83,2020-01-18 05:00:00,18000,1,0,3,3,6,18,1,0
30030.34,2020-01-18 06:00:00,21600,1,0,3,3,6,18,1,0
31507.92,2020-01-18 07:00:00,25200,1,0,3,3,6,18,1,0
34346.38,2020-01-18 08:00:00,28800,1,0,3,3,6,18,1,0
36902.17,2020-01-18 09:00:00,32400,1,0,3,3,6,18,1,0
37853.82,2020-01-18 10:00:00,36000,1,0,3,3,6,18,1,0
38052.93,2020-01-18 11:00:00,39600,1,0,3,3,6,18,1,0
36922.34,2020-01-18 12:00:00,43200,0,1,3,3,6,18,1,0
36679.24,2020-01-18 13:00:00,46800,0,1,3,3,6,18,1,0
36559.39,2020-01-18 14:00:00,50400,0,1,3,3,6,18,1,0
36289.28,2020-01-18 15:00:00,54000,0,1,3,3,6,18,1,0
36342.13,2020-01-18 16:00:00,57600,0,1,3,3,6,18,1,0
37546.25,2020-01-18 17:00:00,61200,0,1,3,3,6,18,1,0
39098.11,2020-01-18 18:00:00,64800,0,1,3,3,6,18,1,0
38597.42,2020-01-18 19:00:00,68400,0,1,3,3,6,18,1,0
37547.03,2020-01-18 20:00:00,72000,0,1,3,3,6,18,1,0
36564.0,2020-01-18 21:00:00,75600,0,1,3,3,6,18,1,0
35546.11,2020-01-18 22:00:00,79200,0,1,3,3,6,18,1,0
34236.67,2020-01-18 23:00:00,82800,0,1,3,3,6,18,1,0
31991.96,2020-01-19 00:00:00,0,1,0,3,3,7,19,1,0
30181.55,2020-01-19 01:00:00,3600,1,0,3,3,7,19,1,0
28794.31,2020-01-19 02:00:00,7200,1,0,3,3,7,19,1,0
28031.81,2020-01-19 03:00:00,10800,1,0,3,3,7,19,1,0
27505.85,2020-01-19 04:00:00,14400,1,0,3,3,7,19,1,0
27586.34,2020-01-19 05:00:00,18000,1,0,3,3,7,19,1,0
27815.52,2020-01-19 06:00:00,21600,1,0,3,3,7,19,1,0
28013.34,2020-01-19 07:00:00,25200,1,0,3,3,7,19,1,0
27845.48,2020-01-19 08:00:00,28800,1,0,3,3,7,19,1,0
28967.94,2020-01-19 09:00:00,32400,1,0,3,3,7,19,1,0
30021.42,2020-01-19 10:00:00,36000,1,0,3,3,7,19,1,0
30551.02,2020-01-19 11:00:00,39600,1,0,3,3,7,19,1,0
30914.43,2020-01-19 12:00:00,43200,0,1,3,3,7,19,1,0
31336.07,2020-01-19 13:00:00,46800,0,1,3,3,7,19,1,0
31479.68,2020-01-19 14:00:00,50400,0,1,3,3,7,19,1,0
31452.51,2020-01-19 15:00:00,54000,0,1,3,3,7,19,1,0
32345.74,2020-01-19 16:00:00,57600,0,1,3,3,7,19,1,0
34020.82,2020-01-19 17:00:00,61200,0,1,3,3,7,19,1,0
36179.73,2020-01-19 18:00:00,64800,0,1,3,3,7,19,1,0
36042.69,2020-01-19 19:00:00,68400,0,1,3,3,7,19,1,0
35436.86,2020-01-19 20:00:00,72000,0,1,3,3,7,19,1,0
34689.85,2020-01-19 21:00:00,75600,0,1,3,3,7,19,1,0
33853.04,2020-01-19 22:00:00,79200,0,1,3,3,7,19,1,0
32674.03,2020-01-19 23:00:00,82800,0,1,3,3,7,19,1,0
30984.45,2020-01-20 00:00:00,0,1,0,3,4,1,20,1,0
29265.04,2020-01-20 01:00:00,3600,1,0,3,4,1,20,1,0
28080.57,2020-01-20 02:00:00,7200,1,0,3,4,1,20,1,0
27370.28,2020-01-20 03:00:00,10800,1,0,3,4,1,20,1,0
27256.13,2020-01-20 04:00:00,14400,1,0,3,4,1,20,1,0
27549.6,2020-01-20 05:00:00,18000,1,0,3,4,1,20,1,0
28777.0,2020-01-20 06:00:00,21600,1,0,3,4,1,20,1,0
31281.63,2020-01-20 07:00:00,25200,1,0,3,4,1,20,1,0
37092.59,2020-01-20 08:00:00,28800,1,0,3,4,1,20,1,0
40507.89,2020-01-20 09:00:00,32400,1,0,3,4,1,20,1,1
41564.59,2020-01-20 10:00:00,36000,1,0,3,4,1,20,1,1
42263.53,2020-01-20 11:00:00,39600,1,0,3,4,1,20,1,1
40900.72,2020-01-20 12:00:00,43200,0,1,3,4,1,20,1,1
41426.07,2020-01-20 13:00:00,46800,0,1,3,4,1,20,1,1
41769.37,2020-01-20 14:00:00,50400,0,1,3,4,1,20,1,1
41664.87,2020-01-20 15:00:00,54000,0,1,3,4,1,20,1,1
42007.61,2020-01-20 16:00:00,57600,0,1,3,4,1,20,1,1
42587.21,2020-01-20 17:00:00,61200,0,1,3,4,1,20,1,1
42346.31,2020-01-20 18:00:00,64800,0,1,3,4,1,20,1,0
41135.96,2020-01-20 19:00:00,68400,0,1,3,4,1,20,1,0
39801.71,2020-01-20 20:00:00,72000,0,1,3,4,1,20,1,0
38774.71,2020-01-20 21:00:00,75600,0,1,3,4,1,20,1,0
37475.45,2020-01-20 22:00:00,79200,0,1,3,4,1,20,1,0
36104.23,2020-01-20 23:00:00,82800,0,1,3,4,1,20,1,0
33985.55,2020-01-21 00:00:00,0,1,0,4,4,2,21,1,0
32199.36,2020-01-21 01:00:00,3600,1,0,4,4,2,21,1,0
30933.43,2020-01-21 02:00:00,7200,1,0,4,4,2,21,1,0
29890.68,2020-01-21 03:00:00,10800,1,0,4,4,2,21,1,0
29775.03,2020-01-21 04:00:00,14400,1,0,4,4,2,21,1,0
30034.93,2020-01-21 05:00:00,18000,1,0,4,4,2,21,1,0
30914.59,2020-01-21 06:00:00,21600,1,0,4,4,2,21,1,0
33164.19,2020-01-21 07:00:00,25200,1,0,4,4,2,21,1,0
37768.9,2020-01-21 08:00:00,28800,1,0,4,4,2,21,1,0
40488.12,2020-01-21 09:00:00,32400,1,0,4,4,2,21,1,1
40855.71,2020-01-21 10:00:00,36000,1,0,4,4,2,21,1,1
41255.74,2020-01-21 11:00:00,39600,1,0,4,4,2,21,1,1
39867.69,2020-01-21 12:00:00,43200,0,1,4,4,2,21,1,1
40059.84,2020-01-21 13:00:00,46800,0,1,4,4,2,21,1,1
40712.96,2020-01-21 14:00:00,50400,0,1,4,4,2,21,1,1
40588.52,2020-01-21 15:00:00,54000,0,1,4,4,2,21,1,1
41293.51,2020-01-21 16:00:00,57600,0,1,4,4,2,21,1,1
42205.16,2020-01-21 17:00:00,61200,0,1,4,4,2,21,1,1
42226.0,2020-01-21 18:00:00,64800,0,1,4,4,2,21,1,0
40907.83,2020-01-21 19:00:00,68400,0,1,4,4,2,21,1,0
39817.41,2020-01-21 20:00:00,72000,0,1,4,4,2,21,1,0
38759.7,2020-01-21 21:00:00,75600,0,1,4,4,2,21,1,0
37500.39,2020-01-21 22:00:00,79200,0,1,4,4,2,21,1,0
35403.65,2020-01-21 23:00:00,82800,0,1,4,4,2,21,1,0
33603.7,2020-01-22 00:00:00,0,1,0,4,4,3,22,1,0
31821.08,2020-01-22 01:00:00,3600,1,0,4,4,3,22,1,0
30482.32,2020-01-22 02:00:00,7200,1,0,4,4,3,22,1,0
29665.12,2020-01-22 03:00:00,10800,1,0,4,4,3,22,1,0
29597.04,2020-01-22 04:00:00,14400,1,0,4,4,3,22,1,0
29803.83,2020-01-22 05:00:00,18000,1,0,4,4,3,22,1,0
30823.51,2020-01-22 06:00:00,21600,1,0,4,4,3,22,1,0
32846.09,2020-01-22 07:00:00,25200,1,0,4,4,3,22,1,0
37634.24,2020-01-22 08:00:00,28800,1,0,4,4,3,22,1,0
40089.43,2020-01-22 09:00:00,32400,1,0,4,4,3,22,1,1
40063.78,2020-01-22 10:00:00,36000,1,0,4,4,3,22,1,1
39843.2,2020-01-22 11:00:00,39600,1,0,4,4,3,22,1,1
37957.28,2020-01-22 12:00:00,43200,0,1,4,4,3,22,1,1
37970.74,2020-01-22 13:00:00,46800,0,1,4,4,3,22,1,1
38386.39,2020-01-22 14:00:00,50400,0,1,4,4,3,22,1,1
38177.07,2020-01-22 15:00:00,54000,0,1,4,4,3,22,1,1
39141.19,2020-01-22 16:00:00,57600,0,1,4,4,3,22,1,1
40848.8,2020-01-22 17:00:00,61200,0,1,4,4,3,22,1,1
41493.89,2020-01-22 18:00:00,64800,0,1,4,4,3,22,1,0
40746.9,2020-01-22 19:00:00,68400,0,1,4,4,3,22,1,0
39433.32,2020-01-22 20:00:00,72000,0,1,4,4,3,22,1,0
38492.04,2020-01-22 21:00:00,75600,0,1,4,4,3,22,1,0
37331.67,2020-01-22 22:00:00,79200,0,1,4,4,3,22,1,0
36120.85,2020-01-22 23:00:00,82800,0,1,4,4,3,22,1,0
33832.78,2020-01-23 00:00:00,0,1,0,4,4,4,23,1,0
31908.45,2020-01-23 01:00:00,3600,1,0,4,4,4,23,1,0
30583.95,2020-01-23 02:00:00,7200,1,0,4,4,4,23,1,0
29856.65,2020-01-23 03:00:00,10800,1,0,4,4,4,23,1,0
29519.45,2020-01-23 04:00:00,14400,1,0,4,4,4,23,1,0
29846.6,2020-01-23 05:00:00,18000,1,0,4,4,4,23,1,0
30729.84,2020-01-23 06:00:00,21600,1,0,4,4,4,23,1,0
32876.08,2020-01-23 07:00:00,25200,1,0,4,4,4,23,1,0
37486.67,2020-01-23 08:00:00,28800,1,0,4,4,4,23,1,0
39761.2,2020-01-23 09:00:00,32400,1,0,4,4,4,23,1,1
39951.42,2020-01-23 10:00:00,36000,1,0,4,4,4,23,1,1
40396.56,2020-01-23 11:00:00,39600,1,0,4,4,4,23,1,1
38870.1,2020-01-23 12:00:00,43200,0,1,4,4,4,23,1,1
39422.51,2020-01-23 13:00:00,46800,0,1,4,4,4,23,1,1
40200.88,2020-01-23 14:00:00,50400,0,1,4,4,4,23,1,1
40364.76,2020-01-23 15:00:00,54000,0,1,4,4,4,23,1,1
40988.77,2020-01-23 16:00:00,57600,0,1,4,4,4,23,1,1
41851.76,2020-01-23 17:00:00,61200,0,1,4,4,4,23,1,1
41978.86,2020-01-23 18:00:00,64800,0,1,4,4,4,23,1,0
41048.65,2020-01-23 19:00:00,68400,0,1,4,4,4,23,1,0
39928.22,2020-01-23 20:00:00,72000,0,1,4,4,4,23,1,0
38790.13,2020-01-23 21:00:00,75600,0,1,4,4,4,23,1,0
37571.83,2020-01-23 22:00:00,79200,0,1,4,4,4,23,1,0
36177.77,2020-01-23 23:00:00,82800,0,1,4,4,4,23,1,0
34019.05,2020-01-24 00:00:00,0,1,0,4,4,5,24,1,0
32069.88,2020-01-24 01:00:00,3600,1,0,4,4,5,24,1,0
30668.68,2020-01-24 02:00:00,7200,1,0,4,4,5,24,1,0
29874.76,2020-01-24 03:00:00,10800,1,0,4,4,5,24,1,0
29299.4,2020-01-24 04:00:00,14400,1,0,4,4,5,24,1,0
29792.92,2020-01-24 05:00:00,18000,1,0,4,4,5,24,1,0
30868.48,2020-01-24 06:00:00,21600,1,0,4,4,5,24,1,0
32790.81,2020-01-24 07:00:00,25200,1,0,4,4,5,24,1,0
37587.47,2020-01-24 08:00:00,28800,1,0,4,4,5,24,1,0
40156.43,2020-01-24 09:00:00,32400,1,0,4,4,5,24,1,1
40372.89,2020-01-24 10:00:00,36000,1,0,4,4,5,24,1,1
40692.76,2020-01-24 11:00:00,39600,1,0,4,4,5,24,1,1
38919.7,2020-01-24 12:00:00,43200,0,1,4,4,5,24,1,1
37333.21,2020-01-24 13:00:00,46800,0,1,4,4,5,24,1,1
38539.78,2020-01-24 14:00:00,50400,0,1,4,4,5,24,1,1
38796.24,2020-01-24 15:00:00,54000,0,1,4,4,5,24,1,1
39345.59,2020-01-24 16:00:00,57600,0,1,4,4,5,24,1,1
40663.9,2020-01-24 17:00:00,61200,0,1,4,4,5,24,1,1
41229.19,2020-01-24 18:00:00,64800,0,1,4,4,5,24,1,0
40345.19,2020-01-24 19:00:00,68400,0,1,4,4,5,24,1,0
38652.07,2020-01-24 20:00:00,72000,0,1,4,4,5,24,1,0
37548.13,2020-01-24 21:00:00,75600,0,1,4,4,5,24,1,0
36791.58,2020-01-24 22:00:00,79200,0,1,4,4,5,24,1,0
35738.98,2020-01-24 23:00:00,82800,0,1,4,4,5,24,1,0
33740.51,2020-01-25 00:00:00,0,1,0,4,4,6,25,1,0
31902.6,2020-01-25 01:00:00,3600,1,0,4,4,6,25,1,0
30306.94,2020-01-25 02:00:00,7200,1,0,4,4,6,25,1,0
29523.64,2020-01-25 03:00:00,10800,1,0,4,4,6,25,1,0
29259.32,2020-01-25 04:00:00,14400,1,0,4,4,6,25,1,0
29339.79,2020-01-25 05:00:00,18000,1,0,4,4,6,25,1,0
30033.51,2020-01-25 06:00:00,21600,1,0,4,4,6,25,1,0
31112.57,2020-01-25 07:00:00,25200,1,0,4,4,6,25,1,0
33752.9,2020-01-25 08:00:00,28800,1,0,4,4,6,25,1,0
35483.53,2020-01-25 09:00:00,32400,1,0,4,4,6,25,1,0
35899.0,2020-01-25 10:00:00,36000,1,0,4,4,6,25,1,0
35878.57,2020-01-25 11:00:00,39600,1,0,4,4,6,25,1,0
34437.0,2020-01-25 12:00:00,43200,0,1,4,4,6,25,1,0
34047.04,2020-01-25 13:00:00,46800,0,1,4,4,6,25,1,0
33717.1,2020-01-25 14:00:00,50400,0,1,4,4,6,25,1,0
33504.3,2020-01-25 15:00:00,54000,0,1,4,4,6,25,1,0
34371.17,2020-01-25 16:00:00,57600,0,1,4,4,6,25,1,0
36081.84,2020-01-25 17:00:00,61200,0,1,4,4,6,25,1,0
38336.24,2020-01-25 18:00:00,64800,0,1,4,4,6,25,1,0
38208.41,2020-01-25 19:00:00,68400,0,1,4,4,6,25,1,0
37017.75,2020-01-25 20:00:00,72000,0,1,4,4,6,25,1,0
36249.47,2020-01-25 21:00:00,75600,0,1,4,4,6,25,1,0
35253.95,2020-01-25 22:00:00,79200,0,1,4,4,6,25,1,0
33875.16,2020-01-25 23:00:00,82800,0,1,4,4,6,25,1,0
31900.39,2020-01-26 00:00:00,0,1,0,4,4,7,26,1,0
30122.44,2020-01-26 01:00:00,3600,1,0,4,4,7,26,1,0
28657.78,2020-01-26 02:00:00,7200,1,0,4,4,7,26,1,0
27680.78,2020-01-26 03:00:00,10800,1,0,4,4,7,26,1,0
27317.58,2020-01-26 04:00:00,14400,1,0,4,4,7,26,1,0
27162.45,2020-01-26 05:00:00,18000,1,0,4,4,7,26,1,0
27527.14,2020-01-26 06:00:00,21600,1,0,4,4,7,26,1,0
27638.61,2020-01-26 07:00:00,25200,1,0,4,4,7,26,1,0
27056.48,2020-01-26 08:00:00,28800,1,0,4,4,7,26,1,0
27491.77,2020-01-26 09:00:00,32400,1,0,4,4,7,26,1,0
28172.05,2020-01-26 10:00:00,36000,1,0,4,4,7,26,1,0
28726.67,2020-01-26 11:00:00,39600,1,0,4,4,7,26,1,0
28571.99,2020-01-26 12:00:00,43200,0,1,4,4,7,26,1,0
28677.87,2020-01-26 13:00:00,46800,0,1,4,4,7,26,1,0
28695.18,2020-01-26 14:00:00,50400,0,1,4,4,7,26,1,0
29173.01,2020-01-26 15:00:00,54000,0,1,4,4,7,26,1,0
30302.85,2020-01-26 16:00:00,57600,0,1,4,4,7,26,1,0
32409.21,2020-01-26 17:00:00,61200,0,1,4,4,7,26,1,0
34909.63,2020-01-26 18:00:00,64800,0,1,4,4,7,26,1,0
35228.78,2020-01-26 19:00:00,68400,0,1,4,4,7,26,1,0
34521.16,2020-01-26 20:00:00,72000,0,1,4,4,7,26,1,0
33885.26,2020-01-26 21:00:00,75600,0,1,4,4,7,26,1,0
33116.98,2020-01-26 22:00:00,79200,0,1,4,4,7,26,1,0
31667.61,2020-01-26 23:00:00,82800,0,1,4,4,7,26,1,0
30508.24,2020-01-27 00:00:00,0,1,0,4,5,1,27,1,0
28869.94,2020-01-27 01:00:00,3600,1,0,4,5,1,27,1,0
27680.87,2020-01-27 02:00:00,7200,1,0,4,5,1,27,1,0
27139.81,2020-01-27 03:00:00,10800,1,0,4,5,1,27,1,0
26940.62,2020-01-27 04:00:00,14400,1,0,4,5,1,27,1,0
27329.32,2020-01-27 05:00:00,18000,1,0,4,5,1,27,1,0
28512.41,2020-01-27 06:00:00,21600,1,0,4,5,1,27,1,0
30724.95,2020-01-27 07:00:00,25200,1,0,4,5,1,27,1,0
35783.37,2020-01-27 08:00:00,28800,1,0,4,5,1,27,1,0
38734.62,2020-01-27 09:00:00,32400,1,0,4,5,1,27,1,1
39364.75,2020-01-27 10:00:00,36000,1,0,4,5,1,27,1,1
39509.27,2020-01-27 11:00:00,39600,1,0,4,5,1,27,1,1
37868.33,2020-01-27 12:00:00,43200,0,1,4,5,1,27,1,1
38330.67,2020-01-27 13:00:00,46800,0,1,4,5,1,27,1,1
38802.58,2020-01-27 14:00:00,50400,0,1,4,5,1,27,1,1
38922.58,2020-01-27 15:00:00,54000,0,1,4,5,1,27,1,1
39514.81,2020-01-27 16:00:00,57600,0,1,4,5,1,27,1,1
40365.47,2020-01-27 17:00:00,61200,0,1,4,5,1,27,1,1
40505.18,2020-01-27 18:00:00,64800,0,1,4,5,1,27,1,0
39555.2,2020-01-27 19:00:00,68400,0,1,4,5,1,27,1,0
38502.28,2020-01-27 20:00:00,72000,0,1,4,5,1,27,1,0
37309.9,2020-01-27 21:00:00,75600,0,1,4,5,1,27,1,0
36357.73,2020-01-27 22:00:00,79200,0,1,4,5,1,27,1,0
34746.67,2020-01-27 23:00:00,82800,0,1,4,5,1,27,1,0
33195.24,2020-01-28 00:00:00,0,1,0,5,5,2,28,1,0
31221.67,2020-01-28 01:00:00,3600,1,0,5,5,2,28,1,0
29910.54,2020-01-28 02:00:00,7200,1,0,5,5,2,28,1,0
29182.15,2020-01-28 03:00:00,10800,1,0,5,5,2,28,1,0
28859.1,2020-01-28 04:00:00,14400,1,0,5,5,2,28,1,0
29193.02,2020-01-28 05:00:00,18000,1,0,5,5,2,28,1,0
30100.41,2020-01-28 06:00:00,21600,1,0,5,5,2,28,1,0
31973.26,2020-01-28 07:00:00,25200,1,0,5,5,2,28,1,0
36327.91,2020-01-28 08:00:00,28800,1,0,5,5,2,28,1,0
39327.51,2020-01-28 09:00:00,32400,1,0,5,5,2,28,1,1
40166.5,2020-01-28 10:00:00,36000,1,0,5,5,2,28,1,1
40616.34,2020-01-28 11:00:00,39600,1,0,5,5,2,28,1,1
39136.58,2020-01-28 12:00:00,43200,0,1,5,5,2,28,1,1
39594.01,2020-01-28 13:00:00,46800,0,1,5,5,2,28,1,1
40271.7,2020-01-28 14:00:00,50400,0,1,5,5,2,28,1,1
39710.86,2020-01-28 15:00:00,54000,0,1,5,5,2,28,1,1
39918.58,2020-01-28 16:00:00,57600,0,1,5,5,2,28,1,1
40255.76,2020-01-28 17:00:00,61200,0,1,5,5,2,28,1,1
40151.37,2020-01-28 18:00:00,64800,0,1,5,5,2,28,1,0
39540.24,2020-01-28 19:00:00,68400,0,1,5,5,2,28,1,0
38532.05,2020-01-28 20:00:00,72000,0,1,5,5,2,28,1,0
37554.96,2020-01-28 21:00:00,75600,0,1,5,5,2,28,1,0
36532.88,2020-01-28 22:00:00,79200,0,1,5,5,2,28,1,0
35299.72,2020-01-28 23:00:00,82800,0,1,5,5,2,28,1,0
33288.46,2020-01-29 00:00:00,0,1,0,5,5,3,29,1,0
31264.49,2020-01-29 01:00:00,3600,1,0,5,5,3,29,1,0
30204.24,2020-01-29 02:00:00,7200,1,0,5,5,3,29,1,0
29406.06,2020-01-29 03:00:00,10800,1,0,5,5,3,29,1,0
29217.15,2020-01-29 04:00:00,14400,1,0,5,5,3,29,1,0
29445.36,2020-01-29 05:00:00,18000,1,0,5,5,3,29,1,0
30371.99,2020-01-29 06:00:00,21600,1,0,5,5,3,29,1,0
32325.92,2020-01-29 07:00:00,25200,1,0,5,5,3,29,1,0
36600.65,2020-01-29 08:00:00,28800,1,0,5,5,3,29,1,0
39145.08,2020-01-29 09:00:00,32400,1,0,5,5,3,29,1,1
39359.09,2020-01-29 10:00:00,36000,1,0,5,5,3,29,1,1
39676.45,2020-01-29 11:00:00,39600,1,0,5,5,3,29,1,1
37817.42,2020-01-29 12:00:00,43200,0,1,5,5,3,29,1,1
38312.11,2020-01-29 13:00:00,46800,0,1,5,5,3,29,1,1
38853.27,2020-01-29 14:00:00,50400,0,1,5,5,3,29,1,1
38647.77,2020-01-29 15:00:00,54000,0,1,5,5,3,29,1,1
39012.45,2020-01-29 16:00:00,57600,0,1,5,5,3,29,1,1
39847.53,2020-01-29 17:00:00,61200,0,1,5,5,3,29,1,1
40241.93,2020-01-29 18:00:00,64800,0,1,5,5,3,29,1,0
39422.48,2020-01-29 19:00:00,68400,0,1,5,5,3,29,1,0
38363.56,2020-01-29 20:00:00,72000,0,1,5,5,3,29,1,0
37474.63,2020-01-29 21:00:00,75600,0,1,5,5,3,29,1,0
36598.47,2020-01-29 22:00:00,79200,0,1,5,5,3,29,1,0
35242.0,2020-01-29 23:00:00,82800,0,1,5,5,3,29,1,0
33237.38,2020-01-30 00:00:00,0,1,0,5,5,4,30,1,0
31604.35,2020-01-30 01:00:00,3600,1,0,5,5,4,30,1,0
30076.09,2020-01-30 02:00:00,7200,1,0,5,5,4,30,1,0
29283.95,2020-01-30 03:00:00,10800,1,0,5,5,4,30,1,0
29152.46,2020-01-30 04:00:00,14400,1,0,5,5,4,30,1,0
29273.83,2020-01-30 05:00:00,18000,1,0,5,5,4,30,1,0
30129.72,2020-01-30 06:00:00,21600,1,0,5,5,4,30,1,0
32236.24,2020-01-30 07:00:00,25200,1,0,5,5,4,30,1,0
36358.49,2020-01-30 08:00:00,28800,1,0,5,5,4,30,1,0
39415.01,2020-01-30 09:00:00,32400,1,0,5,5,4,30,1,1
40418.8,2020-01-30 10:00:00,36000,1,0,5,5,4,30,1,1
41238.29,2020-01-30 11:00:00,39600,1,0,5,5,4,30,1,1
40210.16,2020-01-30 12:00:00,43200,0,1,5,5,4,30,1,1
40995.08,2020-01-30 13:00:00,46800,0,1,5,5,4,30,1,1
41469.25,2020-01-30 14:00:00,50400,0,1,5,5,4,30,1,1
40995.96,2020-01-30 15:00:00,54000,0,1,5,5,4,30,1,1
40764.31,2020-01-30 16:00:00,57600,0,1,5,5,4,30,1,1
40705.97,2020-01-30 17:00:00,61200,0,1,5,5,4,30,1,1
40568.21,2020-01-30 18:00:00,64800,0,1,5,5,4,30,1,0
39971.98,2020-01-30 19:00:00,68400,0,1,5,5,4,30,1,0
38867.79,2020-01-30 20:00:00,72000,0,1,5,5,4,30,1,0
37810.38,2020-01-30 21:00:00,75600,0,1,5,5,4,30,1,0
36768.59,2020-01-30 22:00:00,79200,0,1,5,5,4,30,1,0
35437.06,2020-01-30 23:00:00,82800,0,1,5,5,4,30,1,0
33412.74,2020-01-31 00:00:00,0,1,0,5,5,5,31,1,0
31539.34,2020-01-31 01:00:00,3600,1,0,5,5,5,31,1,0
30113.12,2020-01-31 02:00:00,7200,1,0,5,5,5,31,1,0
29256.59,2020-01-31 03:00:00,10800,1,0,5,5,5,31,1,0
28980.04,2020-01-31 04:00:00,14400,1,0,5,5,5,31,1,0
29137.3,2020-01-31 05:00:00,18000,1,0,5,5,5,31,1,0
30110.06,2020-01-31 06:00:00,21600,1,0,5,5,5,31,1,0
31938.91,2020-01-31 07:00:00,25200,1,0,5,5,5,31,1,0
36533.56,2020-01-31 08:00:00,28800,1,0,5,5,5,31,1,0
39477.62,2020-01-31 09:00:00,32400,1,0,5,5,5,31,1,1
40155.29,2020-01-31 10:00:00,36000,1,0,5,5,5,31,1,1
40559.79,2020-01-31 11:00:00,39600,1,0,5,5,5,31,1,1
38976.19,2020-01-31 12:00:00,43200,0,1,5,5,5,31,1,1
37316.08,2020-01-31 13:00:00,46800,0,1,5,5,5,31,1,1
38385.17,2020-01-31 14:00:00,50400,0,1,5,5,5,31,1,1
38404.54,2020-01-31 15:00:00,54000,0,1,5,5,5,31,1,1
38263.07,2020-01-31 16:00:00,57600,0,1,5,5,5,31,1,1
39404.51,2020-01-31 17:00:00,61200,0,1,5,5,5,31,1,1
40023.27,2020-01-31 18:00:00,64800,0,1,5,5,5,31,1,0
39633.04,2020-01-31 19:00:00,68400,0,1,5,5,5,31,1,0
38449.3,2020-01-31 20:00:00,72000,0,1,5,5,5,31,1,0
37248.66,2020-01-31 21:00:00,75600,0,1,5,5,5,31,1,0
36372.98,2020-01-31 22:00:00,79200,0,1,5,5,5,31,1,0
35311.49,2020-01-31 23:00:00,82800,0,1,5,5,5,31,1,0
33204.42,2020-02-01 00:00:00,0,1,0,1,5,6,1,1,0
31483.29,2020-02-01 01:00:00,3600,1,0,1,5,6,1,1,0
30059.18,2020-02-01 02:00:00,7200,1,0,1,5,6,1,1,0
29068.8,2020-02-01 03:00:00,10800,1,0,1,5,6,1,1,0
28637.22,2020-02-01 04:00:00,14400,1,0,1,5,6,1,1,0
28763.95,2020-02-01 05:00:00,18000,1,0,1,5,6,1,1,0
29372.39,2020-02-01 06:00:00,21600,1,0,1,5,6,1,1,0
30376.57,2020-02-01 07:00:00,25200,1,0,1,5,6,1,1,0
33029.75,2020-02-01 08:00:00,28800,1,0,1,5,6,1,1,0
35585.59,2020-02-01 09:00:00,32400,1,0,1,5,6,1,1,0
